caller_phone,callee_phone,timestamp,duration_sec,lat,lon,cell_tower_id
9881309980,9158250977,2024-08-28T06:00:00.000Z,3164,24.565239,77.379315,DL-001108
9868338213,9132758853,2024-07-08T19:36:00.000Z,2949,23.679498,87.573403,TR-005990
9812748919,9142667098,2024-05-07T17:02:00.000Z,2350,26.241737,86.516511,UP-013410
9875220882,9185131283,2024-11-09T11:06:00.000Z,3523,16.670939,73.316791,MN-030002
9842129024,9124422022,2024-05-24T17:41:00.000Z,919,21.479069,79.568107,KA-018684
9870917761,9143316197,2024-01-07T15:08:00.000Z,1586,27.894136,69.239771,KL-009639
9857095801,9154082982,2024-12-01T17:16:00.000Z,1657,29.696219,90.114339,TN-034230
9845334701,9169773557,2024-06-17T08:49:00.000Z,364,35.181273,81.547795,KL-043694
9888702024,9114646080,2024-04-20T09:29:00.000Z,488,28.026659,97.307024,DL-016546
9816146059,9110212197,2024-04-12T00:04:00.000Z,2526,14.169479,74.29346,PB-048575
9836204010,9155961563,2024-03-20T14:15:00.000Z,2867,13.012547,82.572058,JH-029734
9830811207,9132705541,2024-04-19T10:55:00.000Z,1123,15.468385,79.587971,PB-014769
9878008289,9126149684,2024-08-24T07:41:00.000Z,1579,15.106433,93.191584,NL-027820
9848176698,9184931352,2024-10-07T11:51:00.000Z,1340,9.310181,76.695617,MZ-006803
9815653140,9178004415,2024-11-02T09:34:00.000Z,2579,33.742965,88.109896,GJ-000356
9877014741,9167430452,2024-11-27T21:11:00.000Z,82,14.68436,83.295435,JH-034615
9851517508,9148349727,2024-06-17T02:25:00.000Z,177,20.548213,95.38991,AR-014164
9874832447,9199895222,2024-02-17T18:57:00.000Z,1651,25.952418,76.799333,AR-013669
9869154499,9188788581,2024-02-01T22:04:00.000Z,3374,16.061524,93.736383,PB-000771
9821139787,9119210351,2024-11-20T13:36:00.000Z,216,15.01902,68.317015,KL-048961
9859544243,9181959738,2024-11-01T08:02:00.000Z,3334,17.998399,87.2121,PB-038746
9811833748,9127898820,2024-03-17T16:59:00.000Z,2683,11.343411,87.774881,BR-019671
9820655289,9137620639,2024-10-21T10:46:00.000Z,2525,20.152759,70.35749,ML-024141
9839917904,9125166293,2024-12-02T17:28:00.000Z,1626,21.978401,79.552448,CG-049974
9812633578,9196472702,2024-02-24T05:55:00.000Z,228,27.675554,70.394478,AR-017917
9886221153,9171165064,2024-11-07T17:19:00.000Z,671,26.737366,86.909227,MZ-007035
9889217875,9175092915,2023-12-31T23:36:00.000Z,566,30.777009,93.751627,ML-025449
9834799685,9135784574,2024-04-16T12:41:00.000Z,2532,8.068573,71.008844,OR-001384
9853287206,9158120620,2024-02-20T02:07:00.000Z,1754,11.77496,78.91314,MP-027592
9868243937,9197805681,2024-12-20T19:25:00.000Z,2894,18.385384,71.587825,KL-016494
9887458955,9198639298,2024-07-02T10:04:00.000Z,2270,23.089422,90.312171,BR-029845
9863346310,9128730179,2024-07-14T02:36:00.000Z,2364,19.033105,94.323178,ML-032651
9850389284,9112613285,2024-03-20T09:58:00.000Z,2660,33.417491,89.280857,SK-021886
9893705407,9197041924,2024-05-24T11:05:00.000Z,1674,36.583773,86.563257,ML-044668
9888472936,9194844244,2024-12-13T05:16:00.000Z,881,8.66904,91.720265,TN-001856
9851350590,9140177449,2024-12-05T21:37:00.000Z,1512,12.922616,83.786198,HP-032500
9896141759,9175475650,2024-05-26T06:51:00.000Z,1677,34.17092,89.903285,GJ-043603
9829925967,9127095518,2024-10-14T06:41:00.000Z,2759,9.019894,94.78261,UK-012627
9867607640,9178064048,2024-09-14T02:33:00.000Z,3360,14.649202,70.055284,TR-004758
9885259792,9171559232,2024-06-23T17:36:00.000Z,1880,14.99636,89.064255,NL-014906
9811129827,9146766628,2024-07-02T00:17:00.000Z,1786,14.73252,74.163676,NL-025858
9894108267,9198277201,2024-09-01T13:33:00.000Z,2306,28.739831,83.841497,MP-039122
9850569751,9197713644,2024-06-26T03:58:00.000Z,3354,32.960782,96.240105,AP-045662
9850583032,9147032733,2024-12-06T09:07:00.000Z,3382,9.917832,70.03179,ML-027497
9872833618,9171315593,2024-02-10T14:29:00.000Z,1036,34.823907,96.561306,HP-017950
9861392932,9162508697,2024-08-09T00:39:00.000Z,445,22.107471,93.098368,PB-032584
9863051490,9176028331,2024-10-25T06:39:00.000Z,2587,21.185092,92.516159,TR-003800
9881802918,9162897756,2024-09-02T10:59:00.000Z,3180,33.990191,73.764712,KA-034976
9831983134,9164279264,2024-05-11T09:43:00.000Z,1914,25.664426,83.587691,AR-043882
9855764842,9143931821,2024-06-09T02:18:00.000Z,3002,32.368474,86.232842,CG-000304
9867461094,9161391931,2024-10-22T00:06:00.000Z,62,29.210642,82.457774,KA-021741
9864306073,9120978119,2024-03-25T11:19:00.000Z,759,19.700329,88.497694,GA-006092
9887814364,9166705947,2024-11-15T18:16:00.000Z,658,11.606328,90.450218,GA-046813
9886889587,9183086043,2024-12-02T08:43:00.000Z,1887,21.237581,76.642658,OR-009244
9824299643,9159869813,2024-12-07T21:16:00.000Z,3015,33.832633,79.190058,SK-044962
9819940835,9127589269,2024-12-20T01:35:00.000Z,1193,32.287252,90.579513,AS-034401
9874494612,9164919094,2024-04-10T21:05:00.000Z,3390,30.779106,82.47128,MN-015374
9812199900,9117330513,2024-05-17T07:47:00.000Z,386,36.022896,96.585176,BR-039549
9824291071,9176996971,2024-11-24T09:42:00.000Z,1746,11.439505,73.304067,TN-042948
9848669628,9123068801,2024-04-08T02:47:00.000Z,2963,15.744986,87.254839,BR-042774
9874981232,9194255690,2024-07-20T21:57:00.000Z,3077,10.858864,71.8641,DL-001227
9849569754,9154129827,2024-11-14T09:56:00.000Z,1135,12.729645,76.889024,PB-007974
9831456828,9130988094,2024-02-08T10:01:00.000Z,920,25.807618,92.676083,ML-035927
9826542592,9169196633,2024-02-17T07:42:00.000Z,1667,23.90497,81.458032,AP-023717
9837947660,9119956773,2024-06-18T23:03:00.000Z,3318,13.327397,80.773326,JK-013189
9865558145,9167873846,2024-10-20T07:42:00.000Z,2262,36.81937,79.569472,CG-007861
9887810619,9139439064,2024-05-17T13:03:00.000Z,2227,16.292283,85.415253,BR-037341
9822845067,9187617231,2024-12-10T14:05:00.000Z,2062,14.561764,96.985554,OR-018711
9897347486,9160993795,2024-10-08T17:00:00.000Z,2182,36.722006,74.233362,AR-020266
9878395281,9119146093,2024-04-04T11:28:00.000Z,2315,26.975588,70.540245,DL-003559
9828152837,9192329899,2024-12-25T21:11:00.000Z,3535,30.792004,90.046141,BR-025358
9879251136,9159433324,2024-07-21T07:46:00.000Z,1005,34.763303,74.756004,RJ-047273
9838551534,9169551392,2024-11-15T21:24:00.000Z,2003,35.344688,72.49328,GA-020106
9886301636,9191347304,2024-01-08T19:06:00.000Z,3136,24.144603,73.193971,NL-024301
9895583853,9154860202,2024-11-25T01:24:00.000Z,775,8.570032,95.3319,GA-049876
9899695727,9159132249,2024-11-10T23:51:00.000Z,3021,32.271175,80.783956,KL-014956
9852557197,9160074296,2024-12-26T09:29:00.000Z,439,23.760784,80.897933,ML-042138
9842950685,9198562276,2024-05-26T15:36:00.000Z,2172,33.698839,82.014783,GA-007639
9840367249,9188893171,2024-10-26T03:36:00.000Z,216,34.669866,69.487792,ML-045375
9858036117,9168925554,2024-02-17T08:36:00.000Z,1447,24.860117,89.322366,UK-038269
9816178720,9172800527,2024-10-02T08:23:00.000Z,1680,24.670583,87.370014,TR-008812
9810978136,9144283752,2024-02-02T00:57:00.000Z,191,15.867102,84.780189,OR-010706
9831454039,9123301494,2024-06-08T17:00:00.000Z,425,17.936052,73.700689,TS-010570
9887558527,9137366478,2024-04-09T21:06:00.000Z,67,11.034102,68.913805,RJ-030562
9884542842,9149679443,2024-03-25T12:45:00.000Z,2783,19.280562,72.980013,AR-014041
9865162946,9119502516,2024-06-09T09:38:00.000Z,3100,17.892178,93.450495,TN-043264
9871527872,9198623635,2024-01-20T04:54:00.000Z,1511,17.208448,94.242779,AP-035453
9898740477,9110082422,2024-03-25T14:42:00.000Z,3000,32.580846,95.152493,KL-046656
9846266854,9194239241,2024-04-09T09:11:00.000Z,827,24.892887,80.011087,AR-012877
9822662060,9133543917,2024-09-21T05:35:00.000Z,2266,21.381955,91.485665,TR-043816
9857400498,9130757158,2024-04-19T09:03:00.000Z,3553,30.827194,78.56267,PB-002070
9879829098,9129955162,2024-10-07T18:48:00.000Z,1770,28.328023,76.005179,CG-004985
9897883653,9141559490,2024-03-25T06:07:00.000Z,1715,27.716065,83.515152,JK-035634
9889546572,9120599805,2024-02-15T19:29:00.000Z,1233,36.536066,79.084109,MN-044923
9833614805,9196367873,2024-07-11T20:20:00.000Z,2275,35.814808,85.463634,AP-024064
9871381908,9112649333,2024-11-02T05:11:00.000Z,593,35.83165,94.669722,JH-034210
9869636241,9140781506,2024-03-11T12:04:00.000Z,152,28.245301,79.514589,PB-043754
9884712044,9170946726,2024-10-15T22:58:00.000Z,880,24.584889,69.253211,MZ-029757
9866259343,9197452563,2024-05-09T18:35:00.000Z,1204,9.330236,88.74499,KA-000742
9817337973,9158596248,2024-06-10T04:04:00.000Z,3109,26.740773,91.491561,HR-045762
9846306949,9134084882,2024-09-14T12:22:00.000Z,385,30.263168,78.12746,OR-018129
9821617721,9137225421,2024-06-16T11:31:00.000Z,68,35.867661,70.535747,PB-005267
9898308272,9178866104,2024-04-26T00:46:00.000Z,2150,20.112917,90.313614,TS-008304
9812596179,9133754774,2024-10-02T13:16:00.000Z,2764,28.542628,85.739996,GJ-010840
9856788867,9138983284,2024-02-20T18:27:00.000Z,3281,22.716681,94.60417,TN-048280
9878801537,9185466953,2024-01-02T20:09:00.000Z,3238,33.238876,89.131172,AP-028666
9895405796,9118418311,2024-12-26T11:12:00.000Z,309,10.265154,81.01313,AS-007221
9813890316,9122713853,2024-12-10T19:53:00.000Z,2983,9.678341,68.104941,DL-011572
9883253133,9146557956,2024-06-25T21:24:00.000Z,2277,25.892899,71.16219,MP-010307
9848800042,9170536319,2024-08-03T03:53:00.000Z,141,17.863687,72.697786,ML-005983
9886918686,9158200490,2024-10-26T02:10:00.000Z,765,25.012525,70.670983,DL-007470
9868064648,9145768447,2024-02-16T18:21:00.000Z,2422,15.491729,81.666743,MH-014045
9888873034,9144063172,2024-05-01T23:51:00.000Z,192,12.194976,94.372962,GJ-022876
9896826084,9191962818,2024-08-12T12:46:00.000Z,2704,8.469589,68.422587,AP-030905
9833392570,9186042567,2024-12-27T01:31:00.000Z,3592,21.457523,83.507608,RJ-012802
9824516494,9168761006,2024-07-11T04:16:00.000Z,1025,8.861984,94.761621,TR-028971
9832643831,9185320205,2024-06-14T15:33:00.000Z,306,25.504365,85.979686,AS-035854
9817702995,9150728419,2024-03-18T07:24:00.000Z,2653,10.400237,90.967347,HP-021901
9865203083,9164010027,2024-10-19T11:42:00.000Z,1600,21.500043,69.152369,KA-037481
9883528913,9167568003,2024-02-13T15:20:00.000Z,981,20.253558,69.921842,NL-018660
9885990450,9198155450,2024-01-11T17:28:00.000Z,467,17.010248,88.714331,NL-010202
9876323704,9150342236,2024-05-17T02:57:00.000Z,3018,33.862638,70.820007,CG-036757
9878930538,9166958444,2024-11-10T22:09:00.000Z,2638,25.024375,77.459781,UK-038430
9843328112,9147966324,2024-09-05T03:24:00.000Z,1131,31.187728,77.896855,TR-031530
9823671189,9150357782,2024-06-15T15:26:00.000Z,353,14.761253,77.254115,JH-030968
9857674554,9156153699,2024-10-12T11:43:00.000Z,1027,17.765907,82.610519,TR-007500
9825356427,9145915437,2024-01-31T20:10:00.000Z,1788,22.975227,91.479926,MH-041504
9877066344,9159851707,2024-07-13T20:44:00.000Z,426,11.122052,73.622255,AP-008974
9830932612,9148941619,2024-10-25T23:54:00.000Z,2079,22.513889,81.112051,ML-023867
9824567813,9120366590,2024-10-13T06:50:00.000Z,1013,17.22861,92.870948,KL-044705
9869381395,9133426103,2024-06-05T11:25:00.000Z,970,29.679431,86.690579,ML-002407
9837648947,9184276778,2024-04-04T15:58:00.000Z,1719,34.44312,79.606902,KA-016934
9845317430,9137136557,2024-05-19T14:36:00.000Z,3028,9.929864,94.870091,RJ-025128
9873979938,9147923928,2024-09-11T00:10:00.000Z,454,22.238628,84.598339,GJ-035577
9845036934,9180082313,2024-11-23T06:06:00.000Z,2026,12.134666,95.806473,GA-030660
9824363749,9188307579,2024-06-15T19:10:00.000Z,1233,9.267752,80.294779,GA-043323
9867692950,9172137822,2024-10-09T03:17:00.000Z,1477,22.732381,73.448168,TS-003529
9898779677,9187119862,2024-07-17T08:36:00.000Z,1190,17.467534,79.950655,DL-002212
9855820611,9129496277,2024-08-04T06:21:00.000Z,2188,35.507803,70.838689,DL-016984
9823919940,9162234742,2024-07-03T11:02:00.000Z,1151,8.605279,88.749064,JH-031295
9830379231,9116840185,2024-04-03T16:45:00.000Z,3248,31.930617,91.278543,MN-048108
9872188437,9172182874,2024-06-08T04:56:00.000Z,3016,25.053475,88.512295,KA-009208
9887747185,9125225117,2024-08-20T10:46:00.000Z,1597,22.534183,90.759609,OR-015778
9830504071,9120877703,2024-09-16T08:30:00.000Z,2271,20.532025,96.590621,DL-043230
9883801947,9112075890,2024-03-24T03:41:00.000Z,2803,14.095711,92.361591,TR-003129
9816469421,9160819047,2024-08-05T07:12:00.000Z,2852,36.906025,82.883882,PB-034441
9884666895,9119237179,2024-08-04T13:51:00.000Z,369,29.848694,74.23763,JH-025480
9877982044,9118793422,2024-08-15T07:32:00.000Z,2935,12.294233,88.98946,TS-006932
9817346092,9173799286,2024-12-28T16:40:00.000Z,271,14.984801,82.139306,ML-016350
9857560942,9161268926,2024-07-14T16:24:00.000Z,3058,20.054398,77.329986,GA-042227
9822463863,9176971135,2024-03-28T03:27:00.000Z,2430,16.585383,70.94635,AS-029826
9816367254,9158900371,2024-12-04T00:26:00.000Z,2579,13.381258,75.563567,HR-028581
9811045191,9153923542,2024-09-24T18:07:00.000Z,238,8.192585,68.520623,AR-046422
9855941385,9159640788,2024-12-26T16:53:00.000Z,1488,27.327938,71.590003,HR-023927
9894762642,9110157998,2024-08-25T16:34:00.000Z,2125,31.854198,91.887327,HR-042441
9831290351,9125091125,2024-11-24T18:59:00.000Z,2786,18.164783,94.912799,TR-046306
9859906207,9197382760,2024-02-22T08:52:00.000Z,3120,21.260381,93.602423,AP-023613
9868318139,9181472949,2024-12-26T12:15:00.000Z,497,32.935407,71.01194,MP-025848
9896066457,9158189950,2024-11-07T07:48:00.000Z,630,36.232944,85.29294,GA-026899
9876074465,9177857924,2024-06-21T03:57:00.000Z,1615,9.756133,92.235819,KA-016871
9878890044,9180946363,2024-08-23T10:45:00.000Z,2023,17.68148,72.868346,MH-011542
9837878027,9125086721,2024-05-17T22:09:00.000Z,1382,14.121996,94.763313,KL-027211
9860583848,9135662477,2024-01-20T20:07:00.000Z,1474,11.461618,88.372577,JH-036535
9876075640,9193320655,2024-05-08T14:02:00.000Z,1325,35.288654,96.451269,MP-016991
9858205085,9199539315,2024-03-06T18:17:00.000Z,210,33.047073,73.962654,KA-036164
9859815511,9134913123,2024-03-03T09:21:00.000Z,152,11.095971,90.169798,PB-018805
9841328226,9195081545,2024-12-21T20:11:00.000Z,1841,31.995041,93.270495,BR-046214
9878850488,9194944141,2024-11-27T17:39:00.000Z,2407,16.479057,84.888713,JK-014465
9879108940,9190001673,2024-08-17T05:10:00.000Z,682,15.804669,96.700979,HR-015067
9818447522,9131568301,2024-02-27T01:10:00.000Z,2987,25.303157,90.647632,MH-022548
9841814327,9184173496,2024-12-22T16:27:00.000Z,1986,14.688044,76.357889,NL-003118
9889761699,9182335541,2024-11-02T15:13:00.000Z,2465,8.60505,86.633892,GJ-016408
9820271620,9129222077,2024-09-03T19:12:00.000Z,1360,23.433403,80.476317,MN-006869
9852886017,9171879623,2024-10-24T19:37:00.000Z,1528,22.3871,81.591384,AP-029411
9850940247,9159636439,2024-02-13T15:36:00.000Z,2902,12.367673,79.641223,GJ-010894
9818862126,9152224550,2024-07-19T08:05:00.000Z,65,15.684601,85.258693,PB-033877
9839698024,9144009043,2024-04-04T23:04:00.000Z,2056,31.524793,73.457549,MZ-018046
9877312749,9177413647,2024-06-07T23:46:00.000Z,3269,17.060329,74.758047,ML-008618
9825207974,9171725726,2024-05-02T17:42:00.000Z,2297,28.997766,73.709388,PB-044066
9825608329,9157461434,2024-04-22T22:53:00.000Z,2322,20.194431,68.598875,SK-024029
9890826323,9119588312,2024-01-13T10:46:00.000Z,2230,25.048674,90.233359,ML-006114
9850750046,9128634371,2024-06-19T17:38:00.000Z,2273,14.150025,91.877279,MH-042304
9894031937,9189041243,2024-10-24T00:31:00.000Z,1062,26.887615,76.064854,MH-015692
9869618489,9162830874,2024-12-13T11:17:00.000Z,2360,26.534887,70.770841,BR-013115
9837745687,9197505427,2024-01-09T14:46:00.000Z,10,26.209663,83.785151,PB-035424
9862150450,9169275591,2024-01-19T08:11:00.000Z,3456,30.496646,95.084343,TN-022152
9880045241,9161616721,2024-08-09T14:30:00.000Z,346,17.632548,90.254001,PB-045169
9866903548,9144106671,2024-02-26T23:57:00.000Z,3433,9.112442,73.446424,BR-030381
9812091394,9127709592,2024-05-26T02:31:00.000Z,1011,12.45438,97.049274,RJ-019787
9859067233,9167533096,2024-05-10T17:50:00.000Z,2491,35.172859,69.258552,WB-029011
9842788824,9152604998,2024-08-12T22:20:00.000Z,3299,14.571612,69.471425,TN-008440
9869579110,9126871627,2024-09-03T09:09:00.000Z,2319,30.206578,96.107726,RJ-024489
9851744802,9173422410,2024-01-28T14:08:00.000Z,711,10.889963,84.756293,GJ-016033
9818994620,9118945277,2024-04-25T05:38:00.000Z,132,10.395729,79.91775,SK-027783
9880148784,9197557459,2024-11-27T12:43:00.000Z,80,31.813493,86.936226,NL-033923
9866915282,9117955658,2024-01-11T09:56:00.000Z,1113,29.861905,86.657166,OR-009851
9891146808,9189307215,2024-12-05T07:29:00.000Z,1615,13.282498,95.755799,DL-024927
9885660649,9131650700,2024-08-14T08:39:00.000Z,3002,25.347354,95.366584,MH-027616
9820866235,9126525730,2024-12-15T14:20:00.000Z,1682,28.836449,96.232746,KA-039994
9876492834,9132583901,2024-09-25T09:17:00.000Z,1423,22.168885,86.94473,AS-018886
9816286302,9172584398,2024-10-05T22:31:00.000Z,325,18.520935,96.990967,ML-036431
9865927457,9191094602,2024-09-22T04:35:00.000Z,502,11.909223,86.637608,MH-042555
9844692954,9169036376,2024-04-19T20:17:00.000Z,122,26.186178,96.027464,UP-004449
9846374866,9123672006,2024-06-16T00:42:00.000Z,3053,24.676637,73.60397,TS-003628
9866925926,9166780294,2024-08-08T19:47:00.000Z,120,28.814303,84.073888,TN-023395
9875975516,9172757216,2024-04-24T10:35:00.000Z,2420,28.663761,96.52656,NL-026045
9879113891,9183885165,2024-12-24T03:14:00.000Z,2873,22.444863,73.245684,AR-040459
9884481263,9151305551,2024-08-15T13:14:00.000Z,2648,9.960636,95.02761,TN-035783
9862520305,9152634692,2024-10-14T17:29:00.000Z,112,21.077978,74.728538,MZ-019595
9825520952,9166468320,2024-07-10T01:29:00.000Z,3326,33.277551,88.404694,JK-028283
9843599607,9131631371,2024-11-02T17:43:00.000Z,262,23.516847,84.794623,JH-032441
9814721365,9183111389,2024-11-28T03:33:00.000Z,1355,25.509275,69.940711,HR-019264
9893632156,9112120388,2024-02-10T11:09:00.000Z,171,15.511866,82.897833,GA-035943
9856617527,9132008844,2024-03-04T18:59:00.000Z,2970,32.401166,71.117521,GA-042588
9875251309,9146192183,2024-04-01T21:53:00.000Z,227,33.747072,83.596198,HR-030319
9898263077,9164173079,2024-03-10T22:37:00.000Z,2626,23.720318,78.827194,OR-016623
9814993009,9118806682,2024-11-23T20:05:00.000Z,766,13.288723,96.055048,DL-017213
9843696484,9174122945,2024-03-17T20:17:00.000Z,2875,21.849049,94.576752,GA-010046
9891390957,9111195458,2024-11-03T05:46:00.000Z,531,26.282258,76.405504,RJ-030584
9873864227,9119036739,2024-10-18T13:15:00.000Z,2015,28.415727,88.012585,OR-033118
9848474149,9117050624,2024-04-10T11:00:00.000Z,56,8.334325,76.58883,MN-008222
9856833466,9113514503,2024-02-23T03:25:00.000Z,3210,11.754955,71.93615,JK-039291
9814371800,9147358898,2024-08-13T09:15:00.000Z,533,19.474796,97.484455,TR-045434
9834462941,9173079270,2024-01-11T15:03:00.000Z,2209,29.689141,83.33389,BR-021831
9846574103,9133588046,2024-09-13T04:17:00.000Z,762,23.430302,94.239675,KA-027618
9884463028,9138802515,2024-09-10T19:44:00.000Z,127,8.856555,92.15654,KA-021483
9835191878,9165108448,2024-09-18T01:28:00.000Z,1679,32.821725,72.4269,TN-041848
9871785079,9129822460,2024-07-07T20:03:00.000Z,654,20.00833,69.433939,RJ-013261
9826052615,9110066029,2024-12-11T07:55:00.000Z,2399,20.355361,76.862699,MN-049229
9872572895,9121254424,2024-07-08T05:18:00.000Z,2077,17.885922,82.345184,HR-016624
9825256791,9182212219,2024-09-14T16:25:00.000Z,2894,16.055398,83.593176,CG-035825
9815533742,9179487307,2024-12-24T10:16:00.000Z,1752,26.494502,97.300095,KL-002415
9887873890,9197002911,2024-10-25T22:07:00.000Z,2071,34.870123,91.247791,AR-031194
9833348266,9179483548,2024-10-06T04:50:00.000Z,1410,21.61318,77.468196,HR-040462
9845758500,9153848493,2024-05-02T04:28:00.000Z,2250,14.797136,77.244636,HP-032723
9819642777,9125366971,2024-02-06T21:47:00.000Z,1234,17.167451,76.653488,TR-048360
9896194297,9160193567,2024-11-14T22:09:00.000Z,3280,30.452236,73.676127,OR-026156
9848684165,9134539344,2024-04-04T21:56:00.000Z,1405,28.187773,86.635708,TS-017379
9822453519,9178737289,2024-06-19T10:12:00.000Z,1524,33.895482,96.327539,MH-037982
9834654431,9144332413,2024-09-28T08:52:00.000Z,3593,10.581583,87.013891,PB-005928
9880752614,9117262689,2024-12-25T22:49:00.000Z,2268,25.021937,74.859526,MP-028712
9869725869,9153406867,2024-06-06T18:20:00.000Z,732,17.330121,82.868441,UP-031252
9813131882,9159538631,2024-06-28T02:48:00.000Z,1479,31.827017,75.592366,MN-005653
9862416719,9180145069,2024-11-16T11:01:00.000Z,3253,17.298456,77.044861,PB-024333
9838975478,9116083821,2024-01-20T05:14:00.000Z,764,18.838949,69.085504,MH-015938
9859523650,9155415016,2024-10-13T04:28:00.000Z,2471,34.323937,75.059932,TR-042985
9840465015,9149468211,2024-05-13T00:35:00.000Z,2478,19.750509,90.193139,BR-000153
9869373166,9158167379,2024-10-12T02:54:00.000Z,2604,29.800757,95.509705,JH-005444
9848272954,9116321252,2024-03-26T09:10:00.000Z,1375,30.930406,72.949344,TR-031374
9848495182,9187685893,2024-05-27T11:31:00.000Z,1586,23.508538,89.958293,UK-009830
9842635883,9149772805,2024-01-03T00:51:00.000Z,3459,21.688622,81.086683,AP-010884
9839783358,9176304066,2024-10-02T02:52:00.000Z,229,18.306544,94.800259,JK-009828
9852660469,9156441964,2024-01-03T09:15:00.000Z,138,34.039439,79.612309,UK-016455
9833122687,9164825967,2024-03-06T19:29:00.000Z,2981,31.164926,82.654014,WB-031959
9877043049,9145711837,2024-02-16T21:32:00.000Z,1081,12.727734,72.268353,ML-005494
9810379681,9137678404,2024-01-26T01:02:00.000Z,2408,9.285826,69.972009,GJ-023942
9830629897,9128925518,2024-07-09T21:34:00.000Z,198,28.350726,70.009581,NL-004512
9845146697,9164601760,2024-02-05T23:11:00.000Z,792,14.195005,93.702252,OR-033132
9832442622,9155732533,2024-04-23T12:46:00.000Z,3195,21.090314,73.130668,PB-018676
9821686846,9147192219,2024-09-19T15:07:00.000Z,914,33.083797,83.164824,MH-027628
9863345179,9133065949,2024-05-15T11:25:00.000Z,2881,36.407606,77.876922,AS-023735
9866555978,9146814334,2024-05-17T14:19:00.000Z,2000,34.758193,68.362919,HR-003283
9849148814,9125875590,2024-12-11T06:25:00.000Z,2657,21.753979,72.463795,CG-015958
9850896657,9115605539,2024-05-05T23:33:00.000Z,2427,9.139456,95.901008,UP-004785
9849982298,9133789854,2024-04-25T02:57:00.000Z,312,9.231938,82.710537,AR-023970
9842978884,9179700772,2024-12-19T17:52:00.000Z,3450,19.588397,79.31071,MZ-039464
9824656931,9145381121,2024-05-21T17:54:00.000Z,1149,18.577939,91.143938,AR-011177
9891254498,9186550127,2024-01-08T07:19:00.000Z,558,26.040406,75.171987,BR-004420
9812355307,9186031653,2024-03-04T08:27:00.000Z,1911,28.804553,94.749127,JK-009735
9812068879,9128034068,2024-01-10T05:01:00.000Z,1273,22.441118,76.189533,UP-037253
9865851166,9138145850,2024-08-18T12:29:00.000Z,1687,33.976736,91.032641,TS-047058
9860046395,9175841158,2024-08-11T19:51:00.000Z,3593,31.217199,77.962581,PB-043741
9899820896,9193204664,2024-02-20T09:15:00.000Z,3331,21.819273,90.668493,SK-043212
9821950497,9127383137,2024-03-27T04:38:00.000Z,692,21.439127,78.898859,OR-043219
9817853096,9173951217,2024-04-26T05:40:00.000Z,1845,10.449962,88.938668,JK-041025
9819852638,9192729841,2024-01-23T04:00:00.000Z,484,24.101149,88.527843,JH-005601
9846141306,9191418826,2024-05-05T08:56:00.000Z,3284,32.717363,87.628047,KA-006232
9841610791,9194931566,2024-07-22T21:39:00.000Z,2932,34.248872,70.541504,JK-024662
9858105626,9150786727,2024-12-14T11:42:00.000Z,2803,36.351955,69.534934,GJ-026703
9849451709,9137736355,2024-08-18T12:29:00.000Z,1642,12.226377,77.483619,AP-015789
9835538988,9194190528,2024-10-04T04:47:00.000Z,700,28.729147,94.33087,MN-042965
9876544110,9178194677,2024-02-05T07:54:00.000Z,2225,30.276056,77.631056,ML-035894
9878581247,9133966569,2024-01-13T13:18:00.000Z,1176,13.450086,89.576029,AP-005155
9891202007,9179378879,2024-12-11T15:12:00.000Z,947,27.527572,89.720313,GJ-004900
9843290381,9117147597,2024-05-26T07:55:00.000Z,2555,28.94086,74.451709,AS-037421
9832650261,9135466420,2024-06-01T01:18:00.000Z,1611,15.893796,75.997263,CG-041472
9862489251,9125553072,2024-12-07T00:35:00.000Z,888,35.607502,73.012217,KL-037666
9896625151,9128765635,2024-05-22T19:55:00.000Z,3083,21.803818,94.416374,TN-036532
9887271893,9151960972,2024-02-21T11:08:00.000Z,2314,28.695862,87.326929,SK-030613
9893632966,9122175548,2024-12-20T20:41:00.000Z,2222,35.407526,82.566222,HR-006784
9883030796,9176280166,2024-11-05T17:16:00.000Z,2777,25.943634,72.25191,GA-033693
9825138805,9191921877,2024-12-15T06:28:00.000Z,3554,36.055649,78.334001,AP-015193
9866741335,9138282560,2024-11-26T22:16:00.000Z,655,21.277233,75.997898,MP-044030
9850015198,9191216703,2024-04-09T19:21:00.000Z,377,36.956995,93.630436,HP-001162
9810280212,9114987782,2024-07-08T09:55:00.000Z,3112,15.68884,88.486607,TN-032927
9881035725,9173137588,2024-10-19T23:27:00.000Z,333,27.42255,77.871849,NL-012018
9894625851,9142715960,2024-05-09T11:27:00.000Z,2031,27.260042,96.294062,MN-013672
9875764344,9172997046,2024-06-10T05:03:00.000Z,2944,16.708361,69.352089,DL-007312
9875802103,9136857589,2024-02-17T20:25:00.000Z,60,25.53536,74.18241,HP-018524
9891972094,9150659904,2024-11-14T11:49:00.000Z,2793,35.796232,70.042604,HP-006089
9817329143,9179380784,2024-08-01T03:36:00.000Z,1032,12.80017,68.99503,SK-016332
9841205988,9178379097,2024-09-07T21:54:00.000Z,479,28.441554,73.711788,ML-043732
9873672729,9121986998,2024-08-09T19:59:00.000Z,1000,36.439633,70.988183,RJ-035962
9814944196,9113918575,2024-12-05T09:20:00.000Z,2616,13.192931,96.258123,WB-011998
